# condition,emotion,data
0.0,1.0,-0.51491689682,-1.4006729126,-0.575646519661,21.0699996948,144.270004272,-42.2099990845,109.0
0.0,1.0,-0.524874746799,-1.47850418091,0.569353640079,8.05000019073,132.930007935,-41.8600006104,109.0
0.0,1.0,-1.11477553844,0.396459579468,-0.0383956432343,-10.0100002289,116.129997253,-55.8600006104,109.0
0.0,1.0,-0.577882051468,1.17858314514,0.24110814929,-9.38000011444,104.650001526,-59.9200019836,109.0
0.0,1.0,0.123457312584,1.87128257751,0.497253537178,4.05999994278,92.3300018311,-55.0200004578,109.0
0.0,1.0,0.385904580355,0.0383615493774,0.11066415906,-13.7899999619,72.0999984741,-40.25,109.0
0.0,1.0,0.218753546476,0.421197891235,0.666637301445,-23.6599998474,46.2700004578,-36.8199996948,109.0
0.0,1.0,0.745451748371,0.327387809753,-0.0237392783165,-63.0,20.4400005341,-19.8799991608,109.0
0.0,1.0,0.674846053123,1.51957702637,-0.48798468709,-68.9499969482,13.2300004959,-11.6199998856,109.0
0.0,1.0,1.36683630943,2.44844388962,-0.430587172508,-104.720001221,-16.7299995422,17.5699996948,109.0
0.0,1.0,1.59691894054,1.88218545914,-0.890033245087,-181.580001831,-49.0699996948,28.0,109.0
0.0,1.0,1.1454513073,-0.78370475769,-3.62744188309,-224.630004883,-40.6700019836,13.5100002289,109.0
0.0,1.0,1.1173582077,-1.48646640778,-3.53365898132,-181.369995117,-37.2400016785,23.4500007629,109.0
0.0,1.0,1.29779481888,-1.26000022888,-2.94561076164,-83.4400024414,-14.8400001526,1.12000000477,109.0
0.0,1.0,1.55699968338,4.19686794281,-4.49854278564,-75.25,-5.17999982834,10.8500003815,109.0
0.0,1.0,0.129587650299,0.405708312988,-1.57929229736,-148.050003052,53.9000015259,62.8600006104,109.0
0.0,1.0,-0.453379154205,-1.9668006897,-0.32736158371,-105.0,20.2299995422,53.1300010681,109.0
0.0,1.0,-0.998237133026,0.405902862549,-4.56896972656,-117.599998474,36.4000015259,56.7700004578,109.0
0.0,1.0,-1.19484102726,0.470205783844,-2.58127737045,-58.4500007629,75.1800003052,72.0999984741,109.0
0.0,1.0,-1.51483619213,-0.169399261475,0.450313568115,-21.3500003815,82.3899993896,68.0400009155,109.0
0.0,1.0,-1.00130057335,0.272217750549,-0.493508338928,-14.9800004959,22.1200008392,51.6599998474,109.0
0.0,1.0,-0.0659655332565,1.00644826889,-0.381406784058,12.6000003815,4.55000019073,39.3400001526,109.0
0.0,1.0,0.316679596901,2.36910772324,-1.3656244278,17.9899997711,17.3600006104,41.2999992371,109.0
0.0,1.0,-0.202249765396,1.14872503281,-0.0702857971191,-21.0699996948,39.7599983215,45.6399993896,109.0
0.0,1.0,-0.540822982788,0.187733650208,-0.532878875732,-21.0,26.3199996948,46.4799995422,109.0
0.0,1.0,-0.16849064827,0.150187015533,-0.338247299194,-6.72000026703,17.5,40.25,109.0
0.0,1.0,-0.180734753609,-0.735523700714,1.04449748993,-3.15000009537,21.0699996948,31.7100009918,109.0
0.0,1.0,0.402890086174,-1.68911743164,-0.268929004669,37.7299995422,-8.32999992371,2.30999994278,109.0
0.0,1.0,0.236170530319,-0.652589321136,1.32200574875,118.020004272,21.2800006866,-10.8500003815,109.0
0.0,1.0,-0.764364123344,-1.5595998764,1.60891103745,115.430000305,20.0900001526,-32.9000015259,109.0
0.0,1.0,-0.62680542469,0.0693306922913,1.02678966522,90.5100021362,-16.6599998474,-35.4200019836,109.0
0.0,1.0,-0.32916110754,-0.306330680847,-0.0840125083923,82.6699981689,-64.75,-29.75,109.0
0.0,1.0,0.1042085886,-0.878684043884,-1.99295330048,121.169998169,-84.9800033569,-2.09999990463,109.0
0.0,1.0,-0.182714939117,-1.15279769897,-1.46227884293,98.0699996948,-80.7099990845,13.0200004578,109.0
0.0,1.0,0.307507157326,0.151660919189,0.644893169403,66.7799987793,-85.75,-10.5,109.0
0.0,1.0,1.27204799652,-0.552490234375,1.5113286972,74.9000015259,-45.5699996948,0.280000001192,109.0
0.0,1.0,0.353391051292,-1.00478458405,1.13057851791,57.8899993896,-3.56999993324,-26.8099994659,109.0
0.0,1.0,0.012802362442,-0.623887062073,1.36579871178,47.25,17.2199993134,-19.3199996948,109.0
0.0,1.0,0.0657552480698,0.0904817581177,1.46783328056,51.9399986267,41.9300003052,-6.23000001907,109.0
0.0,1.0,0.0717468261719,1.465965271,2.75352931023,53.6199989319,78.8199996948,4.69000005722,109.0
0.0,1.0,0.124396443367,2.2677283287,3.46431970596,13.2300004959,89.4599990845,8.18999958038,109.0
0.0,1.0,0.15885925293,0.663712978363,2.91502523422,0.070000000298,83.5800018311,18.5499992371,109.0
0.0,1.0,-0.361048460007,-1.18420410156,1.6084305048,10.6400003433,59.9200019836,15.8900003433,109.0
0.0,1.0,-0.556834995747,-0.17783164978,0.808179974556,39.1300010681,26.3899993896,9.65999984741,109.0
0.0,1.0,-1.19777143002,-0.770142555237,0.298148870468,71.8199996948,-26.7399997711,20.5799999237,109.0
0.0,1.0,-2.13931441307,-1.87378120422,0.196405410767,71.4000015259,-80.1500015259,34.0200004578,109.0
0.0,1.0,-0.652866780758,-4.25555706024,0.878799676895,37.3800010681,-116.900001526,55.2999992371,109.0
0.0,1.0,-0.374895572662,-4.88608074188,1.69271111488,35.9099998474,-99.0500030518,73.0800018311,109.0
0.0,1.0,-0.615769028664,0.10150718689,2.77646255493,18.2700004578,-42.7000007629,35.8400001526,109.0
0.0,1.0,-1.58757090569,3.03107690811,2.42408132553,-40.5299987793,29.4699993134,-5.32000017166,109.0
0.0,1.0,-1.96684670448,1.9022693634,1.14867651463,-31.2900009155,69.3000030518,-3.22000002861,109.0
0.0,1.0,-1.46053600311,-0.160818099976,0.195351719856,-41.0900001526,76.6500015259,27.7199993134,109.0
0.0,1.0,0.278750300407,1.09455680847,0.514247596264,-30.6599998474,19.3199996948,38.3600006104,109.0
0.0,1.0,0.758992433548,2.00505685806,-1.22337830067,-20.7900009155,-39.6199989319,4.96999979019,109.0
0.0,1.0,0.651221871376,1.96775484085,-1.86117577553,31.4300003052,-71.0500030518,-16.0300006866,109.0
0.0,1.0,1.34602272511,1.79242944717,-1.28411507607,53.6899986267,-93.5900039673,-35.3499984741,109.0
0.0,1.0,1.65300989151,0.321760177612,0.0236357152462,36.8899993896,-111.650001526,-35.0,109.0
0.0,1.0,1.80480110645,0.0315256118774,1.24786233902,1.19000005722,-106.190002441,-14.8400001526,109.0
0.0,1.0,2.37417006493,0.109448432922,1.19928705692,-39.8300018311,-73.1500015259,36.4000015259,109.0
0.0,1.0,1.49734187126,0.190928459167,1.27528214455,-47.25,16.1000003815,88.7600021362,109.0
0.0,1.0,-1.50697302818,2.19525575638,1.46624791622,-43.3300018311,51.1700019836,188.089996338,109.0
0.0,1.0,-6.33387565613,-4.04973888397,-0.821658730507,-75.7399978638,60.1300010681,215.669998169,109.0
0.0,1.0,-3.91663169861,-1.70647144318,-1.98582208157,44.1700019836,-15.470000267,173.11000061,109.0
0.0,1.0,-2.81170964241,1.77420568466,-1.13880693913,114.099998474,3.99000000954,164.63999939,109.0
0.0,1.0,-2.91744399071,2.73828840256,-1.61932110786,145.880004883,129.5,250.38999939,109.0
0.0,1.0,-5.11345815659,1.58763980865,-1.51942515373,100.239997864,199.570007324,345.660003662,109.0
