-0.161538,3.838418,-3.187377,2.316095,5.390390,-1.233972,0.279755,2.321721,11.374065,-3.876920,48.343640,2.014318,7.025795,-2.481944,-0.186429,1.727766,2.206030,-0.021950,1.424079,-1.033392,0.790350,0.625135,-1.450459,0.330735,0.790655,3.873402,-0.526801,17.241784,0.718408,2.457471,-0.686732,-0.290517,0.724064,0.600219,-0.087529,2.100325,-1.205318,1.065165,1.142238,-0.247644,0.971554,1.068755,5.235811,-2.100707,20.711964,0.862998,3.305642,-1.019276,-0.345823,0.209186,0.600861,9.000834,184.380005,-148.470001,105.566740,11225.351515,-1.307083,0.093151,105.949759,519.045698,216.020004,2242.380028,93.432501,332.850006,-84.910002,7.840000,93.047499,91.244999,3.788750,42.070000,-70.629997,27.901940,792.872862,0.681589,-1.116196,28.157998,137.945455,90.930003,526.469998,21.936250,112.699997,-4.060000,10.675000,22.120001,12.950000,14.574584,181.440002,-168.770004,125.279453,15907.359745,-1.549174,-0.164829,126.124382,617.880760,349.790018,2805.670035,116.902918,350.210007,-110.337502,58.380001,127.225002,113.225002,2.632150,1.689703,2.063538,0.997836,80.000000,1.000000
0.203855,3.838418,-3.187377,2.284985,5.262714,-1.182936,-0.116887,2.294061,11.238556,4.892517,47.621714,1.984238,7.025795,-1.324938,0.138136,1.859963,1.769352,0.005324,1.499816,-1.644561,1.201556,1.443764,-1.546207,-0.289365,1.201567,5.886454,0.127781,26.609504,1.108729,3.144377,-1.579596,0.615514,1.007217,0.879134,-0.168651,2.100325,-2.101679,1.254167,1.601377,-0.756748,0.394361,1.265455,6.199439,-4.047633,25.207796,1.050325,4.202004,-1.019276,-0.299237,0.846413,0.800257,8.169584,184.380005,-136.779999,102.132894,10497.870202,-1.298935,0.257813,102.459115,501.945101,196.070017,2161.670012,90.069584,321.160004,-79.607498,-5.285000,93.047499,88.760002,3.231667,58.939999,-70.629997,32.561669,1070.705932,-0.521945,-0.268038,32.721643,160.302659,77.559996,653.660001,27.235833,129.569996,-19.302501,6.405000,26.494999,21.630000,5.702084,181.440002,-244.229996,145.321576,21150.874256,-1.306096,-0.458510,145.433401,712.475250,136.850015,3176.950034,132.372918,425.669998,-130.497499,77.805000,127.225002,94.885002,0.691418,1.550675,2.261802,0.838715,80.000000,1.000000
0.003889,3.086286,-3.872763,2.134767,4.557246,-0.861924,-0.166252,2.134771,10.458198,0.093329,41.442672,1.726778,6.959049,-0.876271,-0.360463,1.812438,1.460028,0.037786,2.658170,-2.668919,1.805887,3.262654,-1.667815,0.008614,1.806282,8.848938,0.906864,41.511183,1.729633,5.327089,-1.598672,-0.109229,1.711766,1.603877,-0.023812,3.088776,-2.101679,1.534673,2.355787,-0.812122,0.392314,1.534857,7.519235,-0.571476,31.833699,1.326404,5.190455,-1.422237,-0.277223,1.106859,1.326696,-14.160417,154.559998,-136.779999,81.278195,6806.662436,-0.908474,0.335674,82.502500,404.178053,-339.849998,1682.729995,70.113750,291.339996,-79.607498,-15.820000,35.384999,59.954998,-0.802084,58.939999,-41.650002,30.408945,925.347258,-0.968854,0.347477,30.419521,149.024609,-19.250010,638.330009,26.597084,100.590000,-27.650000,-0.770000,22.819999,26.495000,3.998749,220.919998,-244.229996,152.910126,23397.496565,-1.331673,-0.177386,152.962402,749.359672,95.969985,3238.410005,134.933750,465.149994,-130.497499,17.290000,141.329998,145.249996,1.483947,0.568260,2.130730,0.943871,80.000000,1.000000
0.010289,3.008134,-3.872763,2.111317,4.457765,-1.023755,-0.226588,2.111342,10.343421,0.246930,42.916678,1.788195,6.880897,-1.623560,-0.147042,1.640123,1.615858,0.088597,2.658170,-2.668919,1.758285,3.099416,-1.587812,-0.041241,1.760516,8.624730,2.126318,39.627502,1.651146,5.327089,-1.483858,0.238238,1.711766,1.657694,0.082073,3.088776,-2.184521,1.564147,2.453292,-1.085827,0.240200,1.566299,7.673265,1.969755,34.323566,1.430149,5.273297,-1.245313,0.139037,1.135319,1.256590,5.378333,154.559998,-121.449997,72.178049,5238.597291,-0.485955,-0.005599,72.378155,354.579096,129.079999,1374.379995,57.265833,276.009995,-33.722501,1.890000,42.157498,40.914998,3.628333,124.599998,-41.650002,40.213465,1630.287604,1.355571,1.222472,40.376820,197.805214,87.079996,747.180011,31.132500,166.250000,-27.650000,-0.770000,22.242499,25.410000,2.000833,220.919998,-248.149994,154.824354,23974.583833,-1.332284,-0.186631,154.837282,758.544667,48.019998,3256.539992,135.689166,469.069992,-139.335003,13.335000,141.329998,150.114998,1.485808,0.751082,0.826941,0.854562,80.000000,1.000000
-0.114736,4.423454,-3.774556,2.177308,4.753834,-0.844940,0.107737,2.180329,10.681387,-2.753659,44.392390,1.849683,8.198010,-1.375124,-0.534119,1.630983,1.902888,0.063551,2.923177,-2.971159,1.870446,3.502607,-1.338262,-0.030689,1.871525,9.168565,1.525219,39.996658,1.666527,5.894336,-1.495329,0.076209,1.713242,1.629847,0.155334,3.436969,-2.184521,1.746102,3.073002,-0.906003,0.377175,1.752998,8.587901,3.728011,36.233115,1.509713,5.621490,-1.252428,0.262979,1.086675,1.380532,1.093750,148.960007,-121.449997,73.122153,5348.045582,-0.689242,0.046438,73.130333,358.264000,26.250008,1425.269999,59.386250,270.410004,-52.062502,1.890000,43.014998,48.055000,8.280417,124.599998,-58.029999,39.880379,1659.009950,1.076057,0.937254,40.730946,199.540068,198.730003,756.350004,31.514584,182.629997,-20.247500,8.470000,25.235001,24.255000,-3.949167,222.529999,-248.149994,156.399399,24476.367825,-1.357617,-0.053725,156.449250,766.441666,-94.780003,3314.079983,138.086666,470.679993,-139.335003,2.275000,138.424999,146.615004,2.170457,1.252874,0.701220,1.004616,80.000000,1.000000
-0.267936,4.423454,-3.774556,2.083130,4.411222,-0.621839,0.237828,2.100291,10.289282,-6.430454,42.194708,1.758113,8.198010,-1.525632,-0.656203,1.470257,1.819055,0.052365,2.923177,-2.971159,1.950400,3.806801,-1.488985,-0.051154,1.951103,9.558411,1.256768,42.754427,1.781434,5.894336,-1.651967,-0.035356,1.713242,1.743649,0.151888,3.436969,-2.184521,1.622523,2.655651,-0.481099,0.638906,1.629617,7.983459,3.645318,31.380707,1.307529,5.621490,-1.105515,0.115771,0.942239,1.125401,1.712083,148.960007,-120.820000,66.311830,4400.190065,-0.366138,0.414973,66.333928,324.968555,41.090003,1256.430007,52.351250,269.780006,-44.485001,-6.440000,42.332499,41.650000,3.835417,91.209999,-58.029999,34.650365,1215.358238,-0.164008,0.431442,34.861988,170.788166,92.050005,683.970004,28.498750,149.239998,-23.607500,-0.595000,27.965001,25.550000,2.627917,222.529999,-248.220001,157.898582,24938.868021,-1.386261,-0.175895,157.920448,773.649037,63.070004,3367.069981,140.294583,470.750000,-153.457497,27.895000,138.424999,137.480000,2.601447,1.402385,1.063085,1.071211,79.000000,1.000000
-0.147066,3.450911,-3.984739,2.182466,4.784786,-1.060565,-0.079887,2.187415,10.716103,-3.529579,44.673294,1.861387,7.435649,-2.167570,-0.169559,1.968423,2.076727,-0.074157,2.749635,-2.827434,1.805865,3.266649,-1.526679,0.057018,1.807387,8.854354,-1.779770,40.616437,1.692352,5.577069,-1.632261,-0.386859,1.647572,1.613053,-0.112281,2.709687,-1.784638,1.363401,1.871470,-0.305430,0.780808,1.368017,6.701885,-2.694750,27.345682,1.139403,4.494325,-1.105515,-0.447405,0.596383,0.827718,8.309583,163.940002,-120.820000,79.812468,6439.079188,-0.736858,0.497940,80.243873,393.113089,199.429996,1528.870001,63.702917,284.760002,-46.549999,-7.525000,68.634998,46.095001,13.090000,91.209999,-51.869999,37.360540,1567.158043,-0.797249,0.128157,39.587347,193.937601,314.160006,769.580007,32.065834,143.079998,-12.477500,8.820000,38.797502,29.610001,-1.192917,207.059998,-248.220001,156.573138,24516.570484,-1.459280,-0.172448,156.577682,767.070852,-28.630009,3369.029987,140.376249,455.279999,-153.457497,20.440001,152.092499,152.704996,2.400572,1.951982,2.169143,0.913134,79.000000,1.000000
0.068772,3.450911,-3.984739,2.137381,4.573127,-0.874554,-0.303946,2.138487,10.476404,1.650539,43.530172,1.813757,7.435649,-1.438067,0.246655,1.758783,1.588430,0.053284,2.749635,-2.827434,1.815836,3.300099,-1.537187,-0.097533,1.816617,8.899571,1.278827,40.904954,1.704373,5.577069,-1.711445,0.384204,1.647572,1.645495,-0.055461,2.709687,-1.784638,1.380262,1.908199,-0.498299,0.654852,1.381376,6.767332,-1.331061,27.450543,1.143773,4.494325,-1.085069,-0.378102,0.841506,1.027528,1.064583,163.940002,-135.240005,87.603322,7675.475448,-0.944403,0.350465,87.609791,429.198568,25.549992,1750.070007,72.919584,299.180008,-64.084999,-8.470000,68.634998,69.930001,7.484167,71.120003,-51.869999,30.616685,993.394161,-0.626973,0.255963,31.518156,154.406800,179.620004,599.760003,24.990000,122.990002,-14.472500,4.305000,29.452501,24.395000,4.999166,207.059998,-239.610001,155.093145,24078.875129,-1.422377,-0.236094,155.173693,760.192741,119.979975,3347.680002,139.486667,446.669998,-128.835003,31.044999,152.092499,143.220002,0.841198,1.028091,2.138324,0.921049,79.000000,1.000000
0.086080,2.635005,-4.214330,1.929157,3.729058,-0.216050,-0.735973,1.931077,9.460305,2.065914,37.705055,1.571044,6.849335,-0.873819,0.394679,1.353507,1.225591,-0.016494,2.939021,-3.291272,1.939421,3.761626,-1.389488,-0.121300,1.939491,9.501528,-0.395866,42.722142,1.780089,6.230293,-1.726718,0.116229,1.632950,1.782122,-0.019420,3.783321,-2.020786,1.643622,2.701870,-0.062555,0.807499,1.643737,8.052632,-0.466089,32.384450,1.349352,5.804107,-1.459441,-0.378102,1.080753,1.242773,-4.678333,149.309998,-135.240005,82.976566,6906.997327,-0.825012,0.300328,83.108347,407.146087,-112.280004,1653.820020,68.909167,284.550003,-64.084999,-7.945000,48.492501,58.940001,6.107500,76.230003,-34.930000,26.438080,736.273619,0.345944,0.874375,27.134362,132.930684,146.580006,487.060006,20.294167,111.160004,-10.220000,0.630000,19.915000,16.555000,-2.797083,220.850006,-239.610001,157.378229,24775.730608,-1.438710,-0.055633,157.403083,771.114476,-67.129994,3378.830033,140.784585,460.460007,-135.240004,-0.105000,159.285004,161.735005,0.287784,1.755584,1.788851,1.059503,79.000000,1.000000
-0.014774,2.635005,-4.214330,2.036423,4.147238,-0.388797,-0.817803,2.036477,9.976659,-0.354577,38.645339,1.610222,6.849335,-0.966229,0.423676,1.733159,1.309483,0.114178,2.939021,-3.291272,2.035733,4.157246,-1.494581,-0.245582,2.038933,9.988689,2.740272,45.969264,1.915386,6.230293,-1.736220,0.974772,1.898350,1.687235,0.064572,3.783321,-2.020786,1.578804,2.496793,0.192259,0.792436,1.580124,7.740996,1.549719,29.497995,1.229083,5.804107,-1.086386,-0.040257,0.746356,0.890861,-5.719583,149.309998,-137.130005,84.148283,7113.647164,-0.810882,0.261809,84.342440,413.191883,-137.269995,1682.870010,70.119584,286.440002,-59.185001,-11.025000,48.492501,52.745001,8.933750,76.230003,-29.190001,28.583994,896.856597,0.252021,1.040079,29.947564,146.712502,214.410002,503.790001,20.991250,105.420004,-9.520000,0.735000,18.462501,13.790000,0.740834,220.850006,-253.330002,160.345237,25711.143756,-1.385613,-0.165700,160.346948,785.536409,17.780017,3423.420037,142.642502,474.180008,-129.990004,7.770000,159.285004,153.230003,1.682955,0.525695,1.059654,1.066276,79.000000,1.000000
