time,ax,ay,az,ax_g,ay_g,az_g,rot_x,rot_y,rot_,heart
17:11:4:716,,,,-1.978864312171936,-0.02871387079358101,9.365508079528809,0,0,0,92
17:11:4:718,-1.2664731740951538,-0.018376877531409264,5.993925094604492,-1.978864312171936,-0.02871387079358101,9.365508079528809,65.44999694824219,-31.360000610351562,140.27999877929688,92
17:11:4:724,-0.7547537684440613,-0.26929783821105957,4.787483215332031,-1.65583336353302,-0.34695929288864136,9.355937004089355,-12.670000076293945,-1.5399999618530273,5.039999961853027,92
17:11:4:764,-0.766514778137207,-0.11781110614538193,3.9410133361816406,-1.8592231273651123,-0.22492533922195435,9.494720458984375,3.5,0.9100000262260437,2.240000009536743,92
17:11:4:805,-0.6227830648422241,-0.00045023858547210693,3.173867702484131,-1.8711872100830078,-0.10767702758312225,9.521041870117188,-0.8400000333786011,1.2599999904632568,-0.9800000190734863,92
17:11:4:844,-0.5633113384246826,-0.20135729014873505,2.452951431274414,-1.9525433778762817,-0.35892340540885925,9.413363456726074,-7.909999847412109,-0.49000000953674316,0.5600000023841858,92
17:11:4:888,-0.42002081871032715,-0.15917155146598816,1.9834189414978027,-1.9142580032348633,-0.3565305471420288,9.439685821533203,-7.630000114440918,0.42000001668930054,-5.599999904632568,92
17:11:4:929,-0.3111313581466675,-0.10436618328094482,1.5254788398742676,-1.8831514120101929,-0.3278167247772217,9.363115310668945,-5.320000171661377,0.42000001668930054,-5.320000171661377,92
17:11:4:971,-0.37907469272613525,-0.07200737297534943,1.3160953521728516,-2.045863389968872,-0.31345975399017334,9.482755661010742,-5.670000076293945,-0.42000001668930054,-12.949999809265137,92
17:11:5:13,-0.06014895439147949,-0.15331882238388062,0.6508817672729492,-1.741974949836731,-0.4331009089946747,8.980262756347656,5.460000038146973,5.389999866485596,-0.49000000953674316,92
17:11:5:50,-0.6147395372390747,-0.12265506386756897,1.2251529693603516,-2.4502503871917725,-0.4331009089946747,9.860822677612305,22.75,6.929999828338623,9.100000381469727,92
17:11:5:90,0.20882689952850342,0.1315869390964508,0.8097524642944336,-1.574477195739746,-0.1459621787071228,9.647860527038574,17.219999313354492,4.480000019073486,17.71000099182129,92
17:11:5:130,0.7049680352210999,0.6431760787963867,0.32620716094970703,-0.9020940661430359,0.5264209508895874,9.245866775512695,37.72999954223633,1.9600000381469727,25.479999542236328,92
17:11:5:170,-0.5539524555206299,0.587282657623291,-0.06445884704589844,-2.2995026111602783,0.6173481941223145,8.839086532592773,50.81999969482422,5.389999866485596,22.75,92
17:11:5:210,-0.11390948295593262,1.0115611553192139,-0.049652099609375,-1.887937068939209,1.294516921043396,8.841480255126953,60.76000213623047,4.269999980926514,12.25,92
17:11:5:250,0.15964031219482422,1.2093288898468018,0.4560708999633789,-1.574477195739746,1.794616937637329,9.461220741271973,30.520000457763672,0.49000000953674316,4.690000057220459,92
17:11:5:291,-0.7298755645751953,0.6707531213760376,0.25191593170166016,-2.6464619636535645,1.423729419708252,9.32004451751709,0.2800000011920929,9.239999771118164,3.7799999713897705,92
17:11:5:329,-0.0019658803939819336,0.5806304812431335,0.25513172149658203,-1.919043779373169,1.4787644147872925,9.387042999267578,-8.609999656677246,1.75,1.6100000143051147,92
17:11:5:375,0.1821960210800171,0.37070566415786743,0.09116458892822266,-1.6893328428268433,1.361515998840332,9.245866775512695,6.369999885559082,4.96999979019165,16.239999771118164,92
17:11:5:410,-0.7022595405578613,0.3291069269180298,-0.05532360076904297,-2.7493534088134766,1.4021940231323242,9.08554744720459,-7.559999942779541,-0.5600000023841858,16.170000076293945,92
17:11:5:465,-0.2842400074005127,0.22308611869812012,-0.34479713439941406,-2.4023938179016113,1.3519448041915894,8.709875106811523,25.899999618530273,-10.850000381469727,-15.890000343322754,92
17:11:5:498,-0.05128026008605957,0.4158369302749634,-0.1552410125732422,-2.1822540760040283,1.648654818534851,8.860621452331543,27.09000015258789,2.1700000762939453,-43.81999969482422,92
17:11:5:537,0.46051132678985596,0.9318323135375977,0.4290285110473633,-1.5553346872329712,2.3976082801818848,9.55214786529541,-22.260000228881836,3.0799999237060547,-42.70000076293945,92
17:11:5:574,-0.08527016639709473,0.042933106422424316,0.25133800506591797,-2.122433662414551,1.5194424390792847,9.437292098999023,-102.05999755859375,6.159999847412109,-26.25,92
17:11:5:615,0.27826452255249023,-0.9151256084442139,0.29869747161865234,-1.6893328428268433,0.3326023519039154,9.559326171875,-91.27999877929688,-1.9600000381469727,-20.020000457763672,92
17:11:5:654,-0.010927796363830566,-1.7045435905456543,0.16430187225341797,-1.9812570810317993,-0.882951557636261,9.4660062789917,-92.61000061035156,-16.170000076293945,-15.399999618530273,92
17:11:5:695,0.5502210855484009,-1.7101154327392578,0.5104646682739258,-1.2825528383255005,-1.3160523176193237,9.93978500366211,-47.31999969482422,-10.149999618530273,-16.520000457763672,92
17:11:5:734,-0.07284426689147949,-0.6234460473060608,0.2475748062133789,-1.9238293170928955,-0.3852444589138031,9.738788604736328,2.240000009536743,3.1500000953674316,-2.1700000762939453,92
17:11:5:776,-0.19993054866790771,-0.38772985339164734,0.14828872680664062,-2.100898265838623,-0.24646073579788208,9.67657470703125,-11.550000190734863,-0.9100000262260437,4.409999847412109,92
17:11:5:814,-0.1254878044128418,-0.7830056548118591,-0.05939483642578125,-2.0578274726867676,-0.8374879360198975,9.454042434692383,-7.699999809265137,-1.5399999618530273,5.25,92
17:11:5:857,-0.05636239051818848,-0.38520798087120056,-0.00731658935546875,-2.0027925968170166,-0.5359922647476196,9.504291534423828,-2.240000009536743,-0.5600000023841858,6.579999923706055,92
17:11:5:894,0.014252066612243652,-0.5474486351013184,-0.15707969665527344,-1.9286150932312012,-0.8350951075553894,9.315258979797363,-8.399999618530273,-2.6600000858306885,5.670000076293945,92
17:11:5:935,0.038201332092285156,-0.3058750629425049,-0.1869211196899414,-1.8951154947280884,-0.6699903011322021,9.238687515258789,-4.690000057220459,-1.4700000286102295,6.300000190734863,92
17:11:5:974,0.011418461799621582,-0.3614698350429535,-0.04042339324951172,-1.919043779373169,-0.8159525394439697,9.375079154968262,-7.769999980926514,-2.6600000858306885,5.670000076293945,92
17:11:6:16,0.02827739715576172,-0.23749089241027832,-0.047652244567871094,-1.8951154947280884,-0.7513462901115417,9.355937004089355,-8.329999923706055,-2.870000123977661,6.019999980926514,92
17:11:6:55,0.08196377754211426,-0.20722109079360962,-0.06875038146972656,-1.8209381103515625,-0.7728817462921143,9.31765079498291,-7.210000038146973,-1.6100000143051147,4.409999847412109,92
17:11:6:96,0.004314780235290527,-0.2346901297569275,0.01965618133544922,-1.8975083827972412,-0.8590233325958252,9.410971641540527,-8.260000228881836,-1.4700000286102295,4.130000114440918,92
17:11:6:135,-0.034833312034606934,-0.00015485286712646484,0.05018138885498047,-1.9453648328781128,-0.6245267391204834,9.454042434692383,-11.270000457763672,-2.870000123977661,5.599999904632568,92
17:11:6:175,-0.12166523933410645,0.017104506492614746,0.2219991683959961,-2.062613010406494,-0.6029912829399109,9.681360244750977,-19.600000381469727,-8.1899995803833,9.029999732971191,92
17:11:6:215,-0.20261645317077637,0.14768162369728088,0.23311328887939453,-2.194218397140503,-0.43549373745918274,9.750752449035645,-48.93000030517578,-17.56999969482422,16.940000534057617,92
17:11:6:256,-0.27503442764282227,-0.29533445835113525,0.054406166076660156,-2.335394859313965,-0.9523434042930603,9.585646629333496,-110.52999877929688,-31.290000915527344,22.329999923706055,92
17:11:6:294,0.2757652997970581,-1.0823695659637451,-0.5250091552734375,-1.7156537771224976,-2.0099709033966064,8.874979019165039,-160.5800018310547,-39.060001373291016,23.940000534057617,92
17:11:6:336,0.314410924911499,-2.0642213821411133,-0.6688604354858398,-1.5984054803848267,-3.507878065109253,8.563912391662598,-146.72000122070312,-36.2599983215332,17.639999389648438,92
17:11:6:375,0.2859853506088257,-2.612334728240967,-0.8681697845458984,-1.5553346872329712,-4.709074974060059,8.147561073303223,-133.35000610351562,-38.779998779296875,11.0600004196167,92
17:11:6:417,0.9064356684684753,-2.7445437908172607,-1.0161309242248535,-0.7082754969596863,-5.5274200439453125,7.7455668449401855,-105.13999938964844,-37.029998779296875,11.619999885559082,92
17:11:6:455,0.8514896035194397,-2.2817769050598145,-1.0215587615966797,-0.5503491759300232,-5.635097503662109,7.484748840332031,-94.08000183105469,-36.61000061035156,7.699999809265137,92
17:11:6:496,0.9530163407325745,-2.118302822113037,-0.9703874588012695,-0.2105683833360672,-6.001199245452881,7.293323516845703,-101.98999786376953,-34.22999954223633,4.199999809265137,92
17:11:6:587,0.8370691537857056,-2.0353803634643555,-1.4884138107299805,-0.11724831163883209,-6.427121639251709,6.403193473815918,-130.27000427246094,-40.040000915527344,5.460000038146973,92
17:11:6:594,0.845767080783844,-2.0570974349975586,-1.7822365760803223,0.10289137810468674,-6.963113307952881,5.663811206817627,-150.00999450683594,-44.17000198364258,6.230000019073486,92
17:11:6:608,0.8680394887924194,-2.3654394149780273,-2.555201530456543,0.34217363595962524,-7.862814903259277,4.252045631408691,-176.61000061035156,-47.95000076293945,1.6100000143051147,92
17:11:6:648,1.0485693216323853,-2.5872278213500977,-2.765836238861084,0.784845769405365,-8.731410026550293,3.34995174407959,-195.86000061035156,-40.599998474121094,-2.940000057220459,92
17:11:6:690,0.8752263784408569,-2.2363219261169434,-3.355480909347534,0.8303093910217285,-8.939584732055664,1.9214365482330322,-193.8300018310547,-28.420000076293945,-7.559999942779541,92
17:11:6:728,0.7729229927062988,-2.2944226264953613,-3.5151727199554443,0.9212367534637451,-9.571290969848633,0.882951557636261,-192.85000610351562,-11.0600004196167,-4.130000114440918,92
17:11:6:770,0.33502811193466187,-2.390671730041504,-3.382587194442749,0.5670989155769348,-10.26520824432373,0.1698903888463974,-139.72000122070312,5.809999942779541,1.190000057220459,92
17:11:6:809,0.35416412353515625,-1.8780813217163086,-3.106149673461914,0.6747759580612183,-10.222138404846191,-0.33020952343940735,-79.7300033569336,17.149999618530273,3.990000009536743,92
17:11:6:848,0.3618159294128418,-1.2038402557373047,-2.3145506381988525,0.7728817462921143,-9.848857879638672,-0.11724831163883209,-39.34000015258789,29.96000099182129,10.569999694824219,92
17:11:6:894,0.21096810698509216,-0.4385662078857422,-1.9224680662155151,0.6747759580612183,-9.193224906921387,-0.20578275620937347,-39.47999954223633,31.079999923706055,14.350000381469727,92
17:11:6:935,-0.08199331164360046,-1.053384780883789,-2.1371371746063232,0.3613162040710449,-10.071390151977539,-0.9547362923622131,-39.970001220703125,30.170000076293945,15.680000305175781,92
17:11:6:976,-0.0866515040397644,-0.7355098724365234,-2.6438674926757812,0.3349951505661011,-9.937392234802246,-2.122433662414551,-17.43000030517578,27.510000228881836,16.450000762939453,92
17:11:7:15,-0.2971178889274597,0.8798274993896484,0.5208393931388855,0.05024927482008934,-8.102097511291504,1.1724830865859985,-16.8700008392334,17.989999771118164,21.6299991607666,91
17:11:7:57,-0.16878102719783783,-1.5051908493041992,-1.020936369895935,0.13639087975025177,-10.86341381072998,-0.6245267391204834,-64.75,4.130000114440918,16.59000015258789,91
17:11:7:95,0.4507381319999695,-0.11876869201660156,-2.5797805786132812,0.8685945868492126,-9.506684303283691,-2.8283162117004395,-59.56999969482422,25.1299991607666,20.790000915527344,91
