time,ax,ay,az,ax_g,ay_g,az_g,rot_x,rot_y,rot_,heart
12:37:19:325,-0.12010478973388672,-0.13957929611206055,0.4786720275878906,3.6155548095703125,3.8979082107543945,8.561518669128418,-5.949999809265137,9.3100004196167,-3.430000066757202,0.0
12:37:19:325,-0.12671184539794922,-0.04275035858154297,-0.0745697021484375,3.5772697925567627,3.9840497970581055,7.9896345138549805,-0.3499999940395355,-4.409999847412109,1.75,0.0
12:37:21:415,0.05177140235900879,0.02514171600341797,-0.06348419189453125,3.768695831298828,4.058227062225342,7.984848976135254,-1.399999976158142,-1.1200000047683716,-0.49000000953674316,0.0
12:37:21:415,-0.05812430381774902,-0.0775139331817627,0.09086799621582031,3.6442689895629883,3.9361932277679443,8.161917686462402,-3.2899999618530273,1.9600000381469727,5.809999942779541,0.0
12:37:21:416,-0.02927112579345703,-0.07158231735229492,0.10332298278808594,3.665804386138916,3.924229145050049,8.200202941894531,-0.9100000262260437,-1.4700000286102295,1.6800000667572021,0.0
12:37:21:417,0.01869654655456543,-0.011323690414428711,-0.0015687942504882812,3.7184462547302246,3.981656789779663,8.094919204711914,-4.340000152587891,1.75,-2.309999942779541,0.0
12:37:21:417,-0.021413564682006836,-0.05308675765991211,-0.016569137573242188,3.672982692718506,3.926621913909912,8.075776100158691,-0.7699999809265137,0.42000001668930054,-1.75,0.0
12:37:21:418,0.01923990249633789,-0.06926894187927246,0.02694416046142578,3.7184462547302246,3.893122434616089,8.126025199890137,-1.190000057220459,-0.8400000333786011,-1.75,0.0
12:37:21:418,-0.042035579681396484,-0.06307220458984375,-0.0531005859375,3.6466617584228516,3.8835511207580566,8.032705307006836,-2.240000009536743,1.8200000524520874,-0.42000001668930054,0.0
12:37:21:419,0.046770334243774414,-0.0217440128326416,0.08386039733886719,3.7471601963043213,3.919443368911743,8.190631866455078,-0.42000001668930054,-0.3499999940395355,1.399999976158142,0.0
12:37:21:419,-0.027668476104736328,-0.07482290267944336,-0.017139434814453125,3.665804386138916,3.847658634185791,8.085347175598145,-1.5399999618530273,0.21000000834465027,1.5399999618530273,0.0
12:37:21:420,0.008493185043334961,-0.008173465728759766,0.07243061065673828,3.704089403152466,3.912264823913574,8.193024635314941,0.49000000953674316,-1.5399999618530273,4.130000114440918,0.0
12:37:21:420,-0.08700418472290039,-0.023766756057739258,-0.018625259399414062,3.586841106414795,3.8907296657562256,8.097311973571777,0.42000001668930054,-1.5399999618530273,2.450000047683716,0.0
12:37:21:421,0.01462411880493164,-0.05921316146850586,0.008069992065429688,3.6921253204345703,3.840480089187622,8.126025199890137,0.8400000333786011,-1.8200000524520874,0.6299999952316284,0.0
12:37:21:421,0.019356489181518555,-0.04928445816040039,0.016027450561523438,3.7016968727111816,3.838087558746338,8.13798999786377,-1.4700000286102295,-0.5600000023841858,0.49000000953674316,0.0
12:37:21:422,0.011656522750854492,-0.04325604438781738,-0.02737712860107422,3.696911096572876,3.8333017826080322,8.087740898132324,-0.21000000834465027,-1.0499999523162842,0.21000000834465027,0.0
12:37:21:422,0.14715147018432617,-0.0039768218994140625,0.047011375427246094,3.8691940307617188,3.871586799621582,8.173882484436035,-1.399999976158142,-0.07000000029802322,-0.9100000262260437,0.0
12:37:21:423,-0.027762174606323242,-0.04720926284790039,0.029951095581054688,3.6873397827148438,3.81655216217041,8.164310455322266,-1.6100000143051147,0.9800000190734863,-0.07000000029802322,0.0
12:37:21:423,-0.010724067687988281,0.023488759994506836,0.06224632263183594,3.7016968727111816,3.893122434616089,8.212166786193848,-1.0499999523162842,-0.8400000333786011,1.5399999618530273,0.0
12:37:21:424,0.008648872375488281,-0.008008480072021484,0.013425827026367188,3.7232320308685303,3.8596229553222656,8.166703224182129,-0.42000001668930054,-1.6800000667572021,1.8899999856948853,0.0
12:37:21:424,0.08348965644836426,-0.07149171829223633,-0.05242919921875,3.8189451694488525,3.778266668319702,8.087740898132324,0.2800000011920929,-1.75,-1.2599999904632568,0.0
12:37:21:425,0.018934965133666992,-0.030393362045288086,0.015483856201171875,3.759124279022217,3.8117666244506836,8.159524917602539,0.42000001668930054,-0.9800000190734863,-0.699999988079071,0.0
12:37:21:425,0.009405374526977539,-0.06834268569946289,0.04492950439453125,3.751945972442627,3.7567315101623535,8.200202941894531,-1.5399999618530273,-1.9600000381469727,0.699999988079071,0.0
12:37:21:425,0.04198098182678223,0.0027534961700439453,-0.04828357696533203,3.7950167655944824,3.8285160064697266,8.094919204711914,0.49000000953674316,-0.6299999952316284,-0.42000001668930054,0.0
12:37:21:426,-0.08318495750427246,-0.037996768951416016,-0.027141571044921875,3.649054527282715,3.778266668319702,8.109275817871094,-2.7300000190734863,2.0299999713897705,-2.0299999713897705,0.0
12:37:21:426,-0.04166269302368164,-0.030397415161132812,0.024229049682617188,3.680161237716675,3.778266668319702,8.166703224182129,-2.7300000190734863,-2.309999942779541,-0.07000000029802322,0.0
12:37:21:427,0.03366899490356445,0.0024819374084472656,0.0059833526611328125,3.7639100551605225,3.8117666244506836,8.149953842163086,-0.3499999940395355,-1.190000057220459,-2.1700000762939453,0.0
12:37:21:427,0.04799199104309082,-0.007586002349853516,-0.07178306579589844,3.7902309894561768,3.799802303314209,8.054241180419922,-1.6100000143051147,-0.07000000029802322,-1.3300000429153442,0.0
12:37:21:428,0.055622100830078125,0.03795933723449707,0.06891441345214844,3.8117666244506836,3.854837417602539,8.212166786193848,0.14000000059604645,-2.5899999141693115,1.75,0.0
12:37:21:428,0.06555438041687012,-0.1055448055267334,-0.03483772277832031,3.838087558746338,3.6849470138549805,8.09970474243164,-1.8899999856948853,-2.240000009536743,1.8899999856948853,0.0
12:37:21:429,0.1117854118347168,-0.042322397232055664,-0.04892730712890625,3.912264823913574,3.73758864402771,8.073383331298828,0.9800000190734863,-2.5199999809265137,3.009999990463257,0.0
12:37:21:429,0.010943889617919922,-0.016629457473754883,0.043170928955078125,3.814159393310547,3.759124279022217,8.176274299621582,-0.49000000953674316,-0.3499999940395355,5.25,0.0
12:37:21:429,-0.016130447387695312,-0.022874832153320312,-0.03246116638183594,3.783052444458008,3.7471601963043213,8.09252643585205,1.0499999523162842,-2.7300000190734863,1.399999976158142,0.0
12:37:21:430,0.15555024147033691,0.044870615005493164,-0.0221405029296875,3.9936206340789795,3.8261232376098633,8.097311973571777,0.9800000190734863,-0.5600000023841858,-0.21000000834465027,0.0
12:37:21:430,-0.03252887725830078,-0.017702579498291016,0.07800006866455078,3.7974092960357666,3.759124279022217,8.216952323913574,-1.5399999618530273,-0.7699999809265137,0.49000000953674316,0.0
12:37:21:431,0.08117532730102539,-0.02373337745666504,-0.04479789733886719,3.9314074516296387,3.7471601963043213,8.082954406738281,0.699999988079071,-2.450000047683716,0.21000000834465027,0.0
12:37:21:431,0.055368900299072266,-0.04004335403442383,-0.03775215148925781,3.919443368911743,3.720839262008667,8.080562591552734,0.14000000059604645,-2.309999942779541,-0.3499999940395355,0.0
12:37:21:432,0.06343793869018555,0.03879284858703613,-0.028287887573242188,3.9433717727661133,3.809373617172241,8.082954406738281,0.8400000333786011,-2.240000009536743,0.2800000011920929,0.0
12:37:21:432,-0.07367658615112305,-0.030221939086914062,-0.08197212219238281,3.7878382205963135,3.7328033447265625,8.008777618408203,1.4700000286102295,-1.5399999618530273,-0.7699999809265137,0.0
12:37:21:433,0.14588451385498047,0.017935991287231445,0.028220176696777344,4.043870449066162,3.785445213317871,8.126025199890137,1.75,-0.5600000023841858,0.49000000953674316,0.0
12:37:21:433,0.07842206954956055,0.006691932678222656,0.03214836120605469,3.996013641357422,3.775874137878418,8.13798999786377,1.6100000143051147,-1.8200000524520874,0.8400000333786011,0.0
12:37:21:433,0.0033957958221435547,-0.02144622802734375,-0.02405261993408203,3.9218363761901855,3.7423744201660156,8.075776100158691,3.009999990463257,-2.7300000190734863,2.6600000858306885,0.0
12:37:21:434,0.04865884780883789,-0.03629946708679199,-0.09581184387207031,3.9792640209198,3.7184462547302246,7.980063438415527,3.009999990463257,0.2800000011920929,-0.21000000834465027,0.0
12:37:21:434,0.061898231506347656,0.011160135269165039,-0.06899261474609375,4.0079779624938965,3.768695831298828,7.9896345138549805,1.9600000381469727,-1.399999976158142,1.3300000429153442,0.0
12:37:21:435,0.07440376281738281,0.03189897537231445,-0.11070775985717773,4.039084434509277,3.7974092960357666,7.920242786407471,0.9800000190734863,-1.4700000286102295,3.990000009536743,0.0
12:37:21:435,0.04420900344848633,-0.003194570541381836,-0.006253242492675781,4.019941806793213,3.76151704788208,8.023134231567383,5.039999961853027,-3.1500000953674316,3.2899999618530273,0.0
12:37:21:436,-0.004832029342651367,-0.11932539939880371,0.031368255615234375,3.9696927070617676,3.6155548095703125,8.068597793579102,6.090000152587891,-2.870000123977661,3.2899999618530273,0.0
12:37:21:436,0.028676748275756836,0.14382195472717285,-0.17781734466552734,4.01037073135376,3.9146575927734375,7.814958095550537,18.479999542236328,-17.920000076293945,-6.019999980926514,0.0
12:37:21:437,0.5704193115234375,0.5878794193267822,-0.08291149139404297,4.694717884063721,4.505684852600098,7.88913631439209,8.890000343322754,-3.9200000762939453,-11.34000015258789,0.0
12:37:21:437,-0.05477094650268555,0.0013103485107421875,0.14806842803955078,4.055834770202637,3.919443368911743,8.157133102416992,8.890000343322754,-4.829999923706055,-3.7100000381469727,0.0
12:37:21:437,0.20120763778686523,0.37241411209106445,-0.03468656539916992,4.362115383148193,4.383650779724121,7.9657063484191895,-8.470000267028809,5.25,-1.399999976158142,0.0
12:37:21:438,-0.35779762268066406,-0.2533750534057617,-0.44697141647338867,3.713660717010498,3.6945178508758545,7.441678524017334,-4.619999885559082,4.059999942779541,-2.240000009536743,0.0
12:37:21:438,0.11001300811767578,0.10740995407104492,0.23584270477294922,4.208974838256836,4.082155227661133,8.183453559875488,-3.9200000762939453,3.0799999237060547,-6.019999980926514,0.0
12:37:21:439,-0.06513023376464844,-0.000213623046875,-0.12335014343261719,4.01754903793335,3.974478244781494,7.793423175811768,-6.510000228881836,0.9800000190734863,-0.8400000333786011,0.0
